"cell_tower_id1","cell_tower_id2","source1_name","source2_name","device_name_1","device_name_2","frequency1","frequency2","frequency_band","latitude1","longitude1","latitude2","longitude2","district1","district2","id_1","id_2"
"KU0015","KU0013","Sandalankawa_DBN-KU0015-15G/940-24-ODU-1(RTNRF-1)","Panala_SLT-KU0013-15G/940-24-ODU-1(RTNRF-1)","Sandalankawa_DBN-KU0015-15G/940","Panala_SLT-KU0013-15G/940"," 14,907.00 "," 14,417.00 ",15,7.30633,79.9528,7.32288,80.018,"Kurunegala","Kurunegala",1033,2258
"JA0010","JA0099","Chankanai-JA0010-18G/1629-23-ODU-1(RTNRF-1)","Mathagal-JA0099-18G/1629-23-ODU-1(RTNRF-1)","Chankanai-JA0010-18G/1629","Mathagal-JA0099-18G/1629"," 17,782.50 "," 18,792.50 ",18,9.75513,79.9563,9.79121,79.9598,"Jaffna","Jaffna",1034,2259
"JA0010","JA0099","Chankanai-JA0010-18G/1629-24-ODU-1(RTNRF-1)","Mathagal-JA0099-18G/1629-24-ODU-1(RTNRF-1)","Chankanai-JA0010-18G/1629","Mathagal-JA0099-18G/1629"," 17,782.50 "," 18,792.50 ",18,9.75513,79.9563,9.79121,79.9598,"Jaffna","Jaffna",1035,2260
"CM0158","CM1031","Narahenpita-CM0158-26G/765-23-ODU-1(RTNRF-1)","Narahenpita_Jn-CM1031-26G/765-23-ODU-1(RTNRF-1)","Narahenpita-CM0158-26G/765","Narahenpita_Jn-CM1031-26G/765"," 26,078.50 "," 25,070.50 ",26,6.89684,79.8767,6.892778,79.876111,"Colombo","Colombo",1036,2261
"CM0158","CM1031","Narahenpita-CM0158-26G/765-24-ODU-1(RTNRF-1)","Narahenpita_Jn-CM1031-26G/765-24-ODU-1(RTNRF-1)","Narahenpita-CM0158-26G/765","Narahenpita_Jn-CM1031-26G/765"," 26,078.50 "," 25,070.50 ",26,6.89684,79.8767,6.892778,79.876111,"Colombo","Colombo",1037,2262
"GM0092","GM0423","Pugoda-GM0092-23G/745-23-ODU-1(RTNRF-1)","Kapugoda_North-GM0423-23G/745-23-ODU-1(RTNRF-1)","Pugoda-GM0092-23G/745","Kapugoda_North-GM0423-23G/745"," 21,826.00 "," 23,058.00 ",23,6.97811,80.1212,6.96681,80.1035,"Gampaha","Gampaha",1038,2263
"TR0038","AN0094","Thiriyai-TR0038-7G/475-23-ODU-1(RTNRF-1)","Wahalkada-AN0094-7G/475-23-ODU-1(RTNRF-1)","Thiriyai-TR0038-7G/475","Wahalkada-AN0094-7G/475"," 7,310.00 "," 7,149.00 ",7,8.873611,81.026944,8.761944,80.846944,"Trincomalee","Anuradapura",1039,2264
"TR0038","AN0094","Thiriyai-TR0038-7G/475-24-ODU-1(RTNRF-1)","Wahalkada-AN0094-7G/475-24-ODU-1(RTNRF-1)","Thiriyai-TR0038-7G/475","Wahalkada-AN0094-7G/475"," 7,310.00 "," 7,149.00 ",7,8.873611,81.026944,8.761944,80.846944,"Trincomalee","Anuradapura",1040,2265
"KU0112","KU0068","Wariyapola_DTL-KU0112-11G/426-23-ODU-1(RTNRF-1)","Balalla-KU0068-11G/426-23-ODU-1(RTNRF-1)","Wariyapola_DTL-KU0112-11G/426","Balalla-KU0068-11G/426"," 10,715.00 "," 11,245.00 ",11,7.620833,80.246389,7.776667,80.253889,"Kurunegala","Kurunegala",1041,2266
"KU0112","KU0068","Wariyapola_DTL-KU0112-11G/426-24-ODU-1(RTNRF-1)","Balalla-KU0068-11G/426-24-ODU-1(RTNRF-1)","Wariyapola_DTL-KU0112-11G/426","Balalla-KU0068-11G/426"," 10,715.00 "," 11,245.00 ",11,7.620833,80.246389,7.776667,80.253889,"Kurunegala","Kurunegala",1042,2267
"CM0426","CM0768","Alwis_Place-CM0426-26G/1410-23-ODU-1(RTNRF-1)","Sheraton_Colombo_Indoor-CM0768-26G/1410-23-ODU-1(RTNRF-1)","Alwis_Place-CM0426-26G/1410","Sheraton_Colombo_Indoor-CM0768-26G/1410"," 26,064.50 "," 25,056.50 ",26,6.912778,79.853611,6.915833,79.848056,"Colombo","Colombo",1043,2268
"PU0042","PU0105","Wanathawilluwa-PU0042-15G/749-23-ODU-1(RTNRF-1)","Ismailpuram-PU0105-15G/749-23-ODU-1(RTNRF-1)","Wanathawilluwa-PU0042-15G/749","Ismailpuram-PU0105-15G/749"," 15,047.00 "," 14,557.00 ",15,8.18484,79.8618,8.12382,79.8593,"Puttlam","Puttlam",1044,2269
"CM0074","CM0555","Nawala_Town-CM0074-23G/1579-23-ODU-1(RTNRF-1)","Castle_Street_W-CM0555-23G/1579-23-ODU-1(RTNRF-1)","Nawala_Town-CM0074-23G/1579","Castle_Street_W-CM0555-23G/1579"," 21,812.00 "," 23,044.00 ",23,6.889444,79.8875,6.911111,79.885,"Colombo","Colombo",1045,2270
"CM0074","CM0555","Nawala_Town-CM0074-23G/1579-24-ODU-1(RTNRF-1)","Castle_Street_W-CM0555-23G/1579-24-ODU-1(RTNRF-1)","Nawala_Town-CM0074-23G/1579","Castle_Street_W-CM0555-23G/1579"," 21,812.00 "," 23,044.00 ",23,6.889444,79.8875,6.911111,79.885,"Colombo","Colombo",1046,2271
"CM0169","CM1327","Seylan_Tower-CM0169-18G/1913-23-ODU-1(RTNRF-1)","CICT_Yard-CM1327-18G/1913-23-ODU-1(RTNRF-1)","Seylan_Tower-CM0169-18G/1913","CICT_Yard-CM1327-18G/1913"," 18,737.50 "," 17,727.50 ",18,6.91748,79.847,6.943333,79.825833,"Colombo","Colombo",1047,2272
"CM0169","CM1327","Seylan_Tower-CM0169-18G/1913-24-ODU-1(RTNRF-1)","CICT_Yard-CM1327-18G/1913-24-ODU-1(RTNRF-1)","Seylan_Tower-CM0169-18G/1913","CICT_Yard-CM1327-18G/1913"," 18,737.50 "," 17,727.50 ",18,6.91748,79.847,6.943333,79.825833,"Colombo","Colombo",1048,2273
"AN0011","AN0172","Thambuttegama-AN0011-18G/828-23-ODU-1(RTNRF-1)","Malwanegama-AN0172-18G/828-23-ODU-1(RTNRF-1)","Thambuttegama-AN0011-18G/828","Malwanegama-AN0172-18G/828"," 17,810.00 "," 18,820.00 ",18,8.153611,80.297778,8.191111,80.326944,"Anuradapura","Anuradapura",1049,2274
"KU0054","KU0149","Yakwila-KU0054-18G/1524-23-ODU-1(RTNRF-1)","Daraluwa-KU0149-18G/1524-23-ODU-1(RTNRF-1)","Yakwila-KU0054-18G/1524","Daraluwa-KU0149-18G/1524"," 18,820.00 "," 17,810.00 ",18,7.37549,80.0334,7.35703,79.9835,"Kurunegala","Kurunegala",1050,2275
"KU0054","KU0343","Yakwila-KU0054-18G/1797-23-ODU-1(RTNRF-1)","Elabadagama-KU0343-18G/1797-23-ODU-1(RTNRF-1)","Yakwila-KU0054-18G/1797","Elabadagama-KU0343-18G/1797"," 18,820.00 "," 17,810.00 ",18,7.37549,80.0334,7.353333,80.034222,"Kurunegala","Kurunegala",1051,2276
"CM0174","CM0940","Thursten_Road_Dialog(Janatha Court BSC)-CM0174-23G/1506-23-ODU-1(RTNRF-1)","Independence_Avenue_Suntel-CM0940-23G/1506-23-ODU-1(RTNRF-1)","Thursten_Road_Dialog(Janatha Court BSC)-CM0174-23G/1506","Independence_Avenue_Suntel-CM0940-23G/1506"," 23,030.00 "," 21,798.00 ",23,6.903611,79.8575,6.908611,79.865,"Colombo","Colombo",1052,2277
"CM0174","CM0940","Thursten_Road_Dialog(Janatha Court BSC)-CM0174-23G/1506-24-ODU-1(RTNRF-1)","Independence_Avenue_Suntel-CM0940-23G/1506-24-ODU-1(RTNRF-1)","Thursten_Road_Dialog(Janatha Court BSC)-CM0174-23G/1506","Independence_Avenue_Suntel-CM0940-23G/1506"," 23,030.00 "," 21,798.00 ",23,6.903611,79.8575,6.908611,79.865,"Colombo","Colombo",1053,2278
"KU0040","KU0328","Withikuliya-KU0040-18G/1829-23-ODU-1(RTNRF-1)","Walaswewa-KU0328-18G/1829-23-ODU-1(RTNRF-1)","Withikuliya-KU0040-18G/1829","Walaswewa-KU0328-18G/1829"," 18,820.00 "," 17,810.00 ",18,7.71619,80.147,7.681667,80.129167,"Kurunegala","Kurunegala",1054,2279
"GM0048","GM0172","Veyangoda-GM0048-18G/1357-23-ODU-1(RTNRF-1)","Medagampitiya-GM0172-18G/1357-23-ODU-1(RTNRF-1)","Veyangoda-GM0048-18G/1357","Medagampitiya-GM0172-18G/1357"," 18,820.00 "," 17,810.00 ",18,7.15794,80.0547,7.19183,80.0366,"Gampaha","Gampaha",1055,2280
"GM0052","GM0305","Weliweriya-GM0052-23G/803-23-ODU-1(RTNRF-1)","Imbulgoda_East-GM0305-23G/803-23-ODU-1(RTNRF-1)","Weliweriya-GM0052-23G/803","Imbulgoda_East-GM0305-23G/803"," 21,854.00 "," 23,086.00 ",23,7.03089,80.0262,7.03052,80.0108,"Gampaha","Gampaha",1056,2281
"CM0275","CM0588","Welivita-CM0275-23G/683-23-ODU-1(RTNRF-1)","Hewagama-CM0588-23G/683-23-ODU-1(RTNRF-1)","Welivita-CM0275-23G/683","Hewagama-CM0588-23G/683"," 23,058.00 "," 21,826.00 ",23,6.92893,79.9662,6.931667,79.974167,"Colombo","Colombo",1057,2282
"CM0275","CM0588","Welivita-CM0275-23G/683-24-ODU-1(RTNRF-1)","Hewagama-CM0588-23G/683-24-ODU-1(RTNRF-1)","Welivita-CM0275-23G/683","Hewagama-CM0588-23G/683"," 23,058.00 "," 21,826.00 ",23,6.92893,79.9662,6.931667,79.974167,"Colombo","Colombo",1058,2283
"VA0039","VA0001","Vavuniya_Hospital-VA0039-23G/1406-23-ODU-1(RTNRF-1)","Vavuniya-VA0001-23G/1406-23-ODU-1(RTNRF-1)","Vavuniya_Hospital-VA0039-23G/1406","Vavuniya-VA0001-23G/1406"," 21,980.00 "," 23,212.00 ",23,8.76065,80.4998,8.75473,80.4998,"Vavnia","Vavnia",1059,2284
"VA0039","VA0001","Vavuniya_Hospital-VA0039-23G/1406-24-ODU-1(RTNRF-1)","Vavuniya-VA0001-23G/1406-24-ODU-1(RTNRF-1)","Vavuniya_Hospital-VA0039-23G/1406","Vavuniya-VA0001-23G/1406"," 21,980.00 "," 23,212.00 ",23,8.76065,80.4998,8.75473,80.4998,"Vavnia","Vavnia",1060,2285
"CM0162","CM0391","Rajagiriya-CM0162-26G/703-23-ODU-1(RTNRF-1)","Lake_Drive-CM0391-26G/703-23-ODU-1(RTNRF-1)","Rajagiriya-CM0162-26G/703","Lake_Drive-CM0391-26G/703"," 26,106.50 "," 25,098.50 ",26,6.91103,79.8902,6.90809,79.8883,"Colombo","Colombo",1061,2286
"CM0162","CM0391","Rajagiriya-CM0162-26G/703-24-ODU-1(RTNRF-1)","Lake_Drive-CM0391-26G/703-24-ODU-1(RTNRF-1)","Rajagiriya-CM0162-26G/703","Lake_Drive-CM0391-26G/703"," 26,106.50 "," 25,098.50 ",26,6.91103,79.8902,6.90809,79.8883,"Colombo","Colombo",1062,2287
"KU0055","KU0104","Udubaddawa-KU0055-18G/1433-23-ODU-1(RTNRF-1)","Ethungahakotuwa-KU0104-18G/1433-23-ODU-1(RTNRF-1)","Udubaddawa-KU0055-18G/1433","Ethungahakotuwa-KU0104-18G/1433"," 18,737.50 "," 17,727.50 ",18,7.48515,79.9691,7.51732,79.9639,"Kurunegala","Kurunegala",1063,2288
"KU0055","KU0104","Udubaddawa-KU0055-18G/1433-25-ODU-1(RTNRF-1)","Ethungahakotuwa-KU0104-18G/1433-25-ODU-1(RTNRF-1)","Udubaddawa-KU0055-18G/1433","Ethungahakotuwa-KU0104-18G/1433"," 18,737.50 "," 17,727.50 ",18,7.48515,79.9691,7.51732,79.9639,"Kurunegala","Kurunegala",1064,2289
"KU0054","KU0113","Yakwila-KU0054-18G/1525-23-ODU-1(RTNRF-1)","Yakwila_E-KU0113-18G/1525-23-ODU-1(RTNRF-1)","Yakwila-KU0054-18G/1525","Yakwila_E-KU0113-18G/1525"," 18,737.50 "," 17,727.50 ",18,7.37549,80.0334,7.38695,80.0667,"Kurunegala","Kurunegala",1065,2290
"GM0092","GM0112","Pugoda-GM0092-18G/784-23-ODU-1(RTNRF-1)","Mandawala-GM0112-18G/784-23-ODU-1(RTNRF-1)","Pugoda-GM0092-18G/784","Mandawala-GM0112-18G/784"," 17,755.00 "," 18,765.00 ",18,6.97811,80.1212,6.99485,80.09,"Gampaha","Gampaha",1066,2291
"GM0092","GM0112","Pugoda-GM0092-18G/784-24-ODU-1(RTNRF-1)","Mandawala-GM0112-18G/784-24-ODU-1(RTNRF-1)","Pugoda-GM0092-18G/784","Mandawala-GM0112-18G/784"," 17,755.00 "," 18,765.00 ",18,6.97811,80.1212,6.99485,80.09,"Gampaha","Gampaha",1067,2292
"CM0938","CM0178","Royal_Hospital-CM0938-26G/1407-23-ODU-1(RTNRF-1)","Wellawatta_CENTRAL-CM0178-26G/1407-23-ODU-1(RTNRF-1)","Royal_Hospital-CM0938-26G/1407","Wellawatta_CENTRAL-CM0178-26G/1407"," 25,063.50 "," 26,071.50 ",26,6.876111,79.863889,6.875,79.860833,"Colombo","Colombo",1068,2293
"CM0174","CM0536","Thursten-CM0174-23G/1051-23-ODU-1(RTNRF-1)","Bullers_Rd_South-CM0536-23G/1051-23-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1051","Bullers_Rd_South-CM0536-23G/1051"," 23,338.00 "," 22,106.00 ",23,6.903611,79.8575,6.898611,79.869167,"Colombo","Colombo",1069,2294
"CM0174","CM0536","Thursten-CM0174-23G/1051-24-ODU-1(RTNRF-1)","Bullers_Rd_South-CM0536-23G/1051-24-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1051","Bullers_Rd_South-CM0536-23G/1051"," 23,338.00 "," 22,106.00 ",23,6.903611,79.8575,6.898611,79.869167,"Colombo","Colombo",1070,2295
"CM0174","CM0536","Thursten-CM0174-23G/1051-25-ODU-1(RTNRF-1)","Bullers_Rd_South-CM0536-23G/1051-25-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1051","Bullers_Rd_South-CM0536-23G/1051"," 23,338.00 "," 22,106.00 ",23,6.903611,79.8575,6.898611,79.869167,"Colombo","Colombo",1071,2296
"CM0174","CM0536","Thursten-CM0174-23G/1051-26-ODU-1(RTNRF-1)","Bullers_Rd_South-CM0536-23G/1051-26-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1051","Bullers_Rd_South-CM0536-23G/1051"," 23,338.00 "," 22,106.00 ",23,6.903611,79.8575,6.898611,79.869167,"Colombo","Colombo",1072,2297
"KI0044","KI0022","Thirunagar-KI0044-13G/477-23-ODU-1(RTNRF-1)","Nivil-KI0022-13G/477-23-ODU-1(RTNRF-1)","Thirunagar-KI0044-13G/477","Nivil-KI0022-13G/477"," 12,765.00 "," 13,031.00 ",13,9.387222,80.375556,9.438056,80.304722,"Kilinochchi","Kilinochchi",1073,2298
"CM0059","CM0829","Maligakanda-CM0059-26G/1404-23-ODU-1(RTNRF-1)","Symonds_Road_Lanka_Bell-CM0829-26G/1404-23-ODU-1(RTNRF-1)","Maligakanda-CM0059-26G/1404","Symonds_Road_Lanka_Bell-CM0829-26G/1404"," 26,071.50 "," 25,063.50 ",26,6.925,79.8672,6.925278,79.865,"Colombo","Colombo",1074,2299
"CM0059","CM0829","Maligakanda-CM0059-26G/1404-24-ODU-1(RTNRF-1)","Symonds_Road_Lanka_Bell-CM0829-26G/1404-24-ODU-1(RTNRF-1)","Maligakanda-CM0059-26G/1404","Symonds_Road_Lanka_Bell-CM0829-26G/1404"," 26,071.50 "," 25,063.50 ",26,6.925,79.8672,6.925278,79.865,"Colombo","Colombo",1075,2300
"KU0010","KU0005","Melsiripura-KU0010-13G/906-23-ODU-1(RTNRF-1)","Ibbagamuwa-KU0005-13G/906-23-ODU-1(RTNRF-1)","Melsiripura-KU0010-13G/906","Ibbagamuwa-KU0005-13G/906"," 13,115.00 "," 12,849.00 ",13,7.64714,80.5134,7.54527,80.4487,"Kurunegala","Kurunegala",1076,2301
"KU0010","KU0005","Melsiripura-KU0010-13G/906-24-ODU-1(RTNRF-1)","Ibbagamuwa-KU0005-13G/906-24-ODU-1(RTNRF-1)","Melsiripura-KU0010-13G/906","Ibbagamuwa-KU0005-13G/906"," 13,115.00 "," 12,849.00 ",13,7.64714,80.5134,7.54527,80.4487,"Kurunegala","Kurunegala",1077,2302
"KU0053","KU0135","Weralugama-KU0053-18G/1067-23-ODU-1(RTNRF-1)","Thabbomulla-KU0135-18G/1067-23-ODU-1(RTNRF-1)","Weralugama-KU0053-18G/1067","Thabbomulla-KU0135-18G/1067"," 18,820.00 "," 17,810.00 ",18,7.42601,80.0286,7.45778,80.0139,"Kurunegala","Kurunegala",1078,2303
"KU0053","KU0135","Weralugama-KU0053-18G/1067-24-ODU-1(RTNRF-1)","Thabbomulla-KU0135-18G/1067-24-ODU-1(RTNRF-1)","Weralugama-KU0053-18G/1067","Thabbomulla-KU0135-18G/1067"," 18,820.00 "," 17,810.00 ",18,7.42601,80.0286,7.45778,80.0139,"Kurunegala","Kurunegala",1079,2304
"VA0022","AN0115","Maruthodal-VA0022-11G/421-23-ODU-1(RTNRF-1)","Galkulamakanda-AN0115-11G/421-23-ODU-1(RTNRF-1)","Maruthodal-VA0022-11G/421","Galkulamakanda-AN0115-11G/421"," 11,385.00 "," 10,855.00 ",11,9.004722,80.669722,8.893056,80.799167,"Vavnia","Anuradapura",1080,2305
"VA0022","AN0115","Maruthodal-VA0022-11G/421-24-ODU-1(RTNRF-1)","Galkulamakanda-AN0115-11G/421-24-ODU-1(RTNRF-1)","Maruthodal-VA0022-11G/421","Galkulamakanda-AN0115-11G/421"," 11,385.00 "," 10,855.00 ",11,9.004722,80.669722,8.893056,80.799167,"Vavnia","Anuradapura",1081,2306
"CM1270","CM0424","SAITM_Hospital_Ind-CM1270-18G/1484-23-ODU-1(RTNRF-1)","Malabe_South-CM0424-18G/1484-23-ODU-1(RTNRF-1)","SAITM_Hospital_Ind-CM1270-18G/1484","Malabe_South-CM0424-18G/1484"," 18,847.50 "," 17,837.50 ",18,6.92421,79.9628,6.894167,79.96,"Colombo","Colombo",1082,2307
"CM1270","CM0424","SAITM_Hospital_Ind-CM1270-18G/1484-24-ODU-1(RTNRF-1)","Malabe_South-CM0424-18G/1484-24-ODU-1(RTNRF-1)","SAITM_Hospital_Ind-CM1270-18G/1484","Malabe_South-CM0424-18G/1484"," 18,847.50 "," 17,837.50 ",18,6.92421,79.9628,6.894167,79.96,"Colombo","Colombo",1083,2308
"PO0029","PO0042","Kaduruwela-PO0029-18G/1718-23-ODU-1(RTNRF-1)","Sewagama-PO0042-18G/1718-23-ODU-1(RTNRF-1)","Kaduruwela-PO0029-18G/1718","Sewagama-PO0042-18G/1718"," 18,820.00 "," 17,810.00 ",18,7.93378,81.0293,7.967667,81.032222,"Polonnaruwa","Polonnaruwa",1084,2309
"PO0029","PO0042","Kaduruwela-PO0029-18G/1718-24-ODU-1(RTNRF-1)","Sewagama-PO0042-18G/1718-24-ODU-1(RTNRF-1)","Kaduruwela-PO0029-18G/1718","Sewagama-PO0042-18G/1718"," 18,820.00 "," 17,810.00 ",18,7.93378,81.0293,7.967667,81.032222,"Polonnaruwa","Polonnaruwa",1085,2310
"PU0013","PU0038","Wennappuwa-PU0013-18G/1431-23-ODU-1(RTNRF-1)","Dematapitiya-PU0038-18G/1431-23-ODU-1(RTNRF-1)","Wennappuwa-PU0013-18G/1431","Dematapitiya-PU0038-18G/1431"," 18,902.50 "," 17,892.50 ",18,7.344722,79.841111,7.361667,79.858889,"Puttlam","Puttlam",1086,2311
"PU0013","PU0038","Wennappuwa-PU0013-18G/1431-25-ODU-1(RTNRF-1)","Dematapitiya-PU0038-18G/1431-25-ODU-1(RTNRF-1)","Wennappuwa-PU0013-18G/1431","Dematapitiya-PU0038-18G/1431"," 18,902.50 "," 17,892.50 ",18,7.344722,79.841111,7.361667,79.858889,"Puttlam","Puttlam",1087,2312
"CM0565","CM0608","Poorwarama-CM0565-26G/1161-23-ODU-1(RTNRF-1)","Balapokuna_East-CM0608-26G/1161-23-ODU-1(RTNRF-1)","Poorwarama-CM0565-26G/1161","Balapokuna_East-CM0608-26G/1161"," 26,106.50 "," 25,098.50 ",26,6.877778,79.882222,6.874722,79.887222,"Colombo","Colombo",1088,2313
"CM0565","CM0608","Poorwarama-CM0565-26G/1161-24-ODU-1(RTNRF-1)","Balapokuna_East-CM0608-26G/1161-24-ODU-1(RTNRF-1)","Poorwarama-CM0565-26G/1161","Balapokuna_East-CM0608-26G/1161"," 26,106.50 "," 25,098.50 ",26,6.877778,79.882222,6.874722,79.887222,"Colombo","Colombo",1089,2314
"KU0059","KU0060","Mallawapitiya-KU0059-15G/896-23-ODU-1(RTNRF-1)","Katupitiya-KU0060-15G/896-23-ODU-1(RTNRF-1)","Mallawapitiya-KU0059-15G/896","Katupitiya-KU0060-15G/896"," 14,907.00 "," 14,417.00 ",15,7.47054,80.4049,7.40608,80.3837,"Kurunegala","Kurunegala",1090,2315
"KU0059","KU0060","Mallawapitiya-KU0059-15G/896-24-ODU-1(RTNRF-1)","Katupitiya-KU0060-15G/896-24-ODU-1(RTNRF-1)","Mallawapitiya-KU0059-15G/896","Katupitiya-KU0060-15G/896"," 14,907.00 "," 14,417.00 ",15,7.47054,80.4049,7.40608,80.3837,"Kurunegala","Kurunegala",1091,2316
"PU0022","PU0170","THALAWILA-PU0022-15G/919-23-ODU-1(RTNRF-1)","Alankuda-PU0170-15G/919-23-ODU-1(RTNRF-1)","THALAWILA-PU0022-15G/919","Alankuda-PU0170-15G/919"," 14,963.00 "," 14,473.00 ",15,8.12375,79.7256,8.047778,79.714722,"Puttlam","Puttlam",1092,2317
"KU0040","KU0321","Withikuliya-KU0040-18G/1789-23-ODU-1(RTNRF-1)","Pannawa_Mobitel-KU0321-18G/1789-23-ODU-1(RTNRF-1)","Withikuliya-KU0040-18G/1789","Pannawa_Mobitel-KU0321-18G/1789"," 18,820.00 "," 17,810.00 ",18,7.71619,80.147,7.68,80.150778,"Kurunegala","Kurunegala",1093,2318
"KU0040","KU0321","Withikuliya-KU0040-18G/1789-24-ODU-1(RTNRF-1)","Pannawa_Mobitel-KU0321-18G/1789-24-ODU-1(RTNRF-1)","Withikuliya-KU0040-18G/1789","Pannawa_Mobitel-KU0321-18G/1789"," 18,820.00 "," 17,810.00 ",18,7.71619,80.147,7.68,80.150778,"Kurunegala","Kurunegala",1094,2319
"GM0048","GM0433","Veyangoda-GM0048-18G/683-23-ODU-1(RTNRF-1)","Medagampitiya_East-GM0433-18G/683-23-ODU-1(RTNRF-1)","Veyangoda-GM0048-18G/683","Medagampitiya_East-GM0433-18G/683"," 17,755.00 "," 18,765.00 ",18,7.15794,80.0547,7.19189,80.0591,"Gampaha","Gampaha",1095,2320
"GM0052","GM0151","Weliweriya-GM0052-23G/1064-23-ODU-1(RTNRF-1)","Naranwala-GM0151-23G/1064-23-ODU-1(RTNRF-1)","Weliweriya-GM0052-23G/1064","Naranwala-GM0151-23G/1064"," 23,086.00 "," 21,854.00 ",23,7.03089,80.0262,7.01058,80.0233,"Gampaha","Gampaha",1096,2321
"GM0052","GM0151","Weliweriya-GM0052-23G/1064-24-ODU-1(RTNRF-1)","Naranwala-GM0151-23G/1064-24-ODU-1(RTNRF-1)","Weliweriya-GM0052-23G/1064","Naranwala-GM0151-23G/1064"," 23,086.00 "," 21,854.00 ",23,7.03089,80.0262,7.01058,80.0233,"Gampaha","Gampaha",1097,2322
"GM0047","GM0166","Urapola-GM0047-18G/1650-23-ODU-1(RTNRF-1)","Alawala-GM0166-18G/1650-23-ODU-1(RTNRF-1)","Urapola-GM0047-18G/1650","Alawala-GM0166-18G/1650"," 17,865.00 "," 18,875.00 ",18,7.10063,80.1456,7.117778,80.171667,"Gampaha","Gampaha",1098,2323
"KU0124","KU0038","Kirindawa-KU0124-18G/1660-23-ODU-1(RTNRF-1)","Barigoda-KU0038-18G/1660-23-ODU-1(RTNRF-1)","Kirindawa-KU0124-18G/1660","Barigoda-KU0038-18G/1660"," 17,810.00 "," 18,820.00 ",18,7.50413,80.0973,7.46,80.108889,"Kurunegala","Kurunegala",1099,2324
"GM0058","GM0054","Belummahara-GM0058-18G/1343-23-ODU-1(RTNRF-1)","Yakkala-GM0054-18G/1343-23-ODU-1(RTNRF-1)","Belummahara-GM0058-18G/1343","Yakkala-GM0054-18G/1343"," 18,930.00 "," 17,920.00 ",18,7.06635,80.0052,7.08569,80.0143,"Gampaha","Gampaha",1100,2325
"GM0058","GM0054","Belummahara-GM0058-18G/1343-25-ODU-1(RTNRF-1)","Yakkala-GM0054-18G/1343-25-ODU-1(RTNRF-1)","Belummahara-GM0058-18G/1343","Yakkala-GM0054-18G/1343"," 18,930.00 "," 17,920.00 ",18,7.06635,80.0052,7.08569,80.0143,"Gampaha","Gampaha",1101,2326
"PU0012","PU0083","Waikkala-PU0012-23G/659-23-ODU-1(RTNRF-1)","Thambarawila-PU0083-23G/659-23-ODU-1(RTNRF-1)","Waikkala-PU0012-23G/659","Thambarawila-PU0083-23G/659"," 23,058.00 "," 21,826.00 ",23,7.276944,79.860833,7.29,79.872222,"Puttlam","Puttlam",1102,2327
"PU0012","PU0083","Waikkala-PU0012-23G/659-24-ODU-1(RTNRF-1)","Thambarawila-PU0083-23G/659-24-ODU-1(RTNRF-1)","Waikkala-PU0012-23G/659","Thambarawila-PU0083-23G/659"," 23,058.00 "," 21,826.00 ",23,7.276944,79.860833,7.29,79.872222,"Puttlam","Puttlam",1103,2328
"GM0048","GM0417","Veyangoda Dialog-GM0048-18G/1726-23-ODU-1(RTNRF-1)","Essella-GM0417-18G/1726-23-ODU-1(RTNRF-1)","Veyangoda Dialog-GM0048-18G/1726","Essella-GM0417-18G/1726"," 18,930.00 "," 17,920.00 ",18,7.15794,80.0547,7.173333,80.013889,"Gampaha","Gampaha",1104,2329
"GM0048","GM0417","Veyangoda Dialog-GM0048-18G/1726-24-ODU-1(RTNRF-1)","Essella-GM0417-18G/1726-24-ODU-1(RTNRF-1)","Veyangoda Dialog-GM0048-18G/1726","Essella-GM0417-18G/1726"," 18,930.00 "," 17,920.00 ",18,7.15794,80.0547,7.173333,80.013889,"Gampaha","Gampaha",1105,2330
"CM0200","CM0233","Rotunda_Gardens-CM0200-26G/1215-23-ODU-1(RTNRF-1)","Tourist_Board-CM0233-26G/1215-23-ODU-1(RTNRF-1)","Rotunda_Gardens-CM0200-26G/1215","Tourist_Board-CM0233-26G/1215"," 24,986.50 "," 25,994.50 ",26,6.91656,79.8482,6.91872,79.8471,"Colombo","Colombo",1106,2331
"CM0200","CM0233","Rotunda_Gardens-CM0200-26G/1215-24-ODU-1(RTNRF-1)","Tourist_Board-CM0233-26G/1215-24-ODU-1(RTNRF-1)","Rotunda_Gardens-CM0200-26G/1215","Tourist_Board-CM0233-26G/1215"," 24,986.50 "," 25,994.50 ",26,6.91656,79.8482,6.91872,79.8471,"Colombo","Colombo",1107,2332
"CM0174","CM0231","Thursten-CM0174-23G/1314-23-ODU-1(RTNRF-1)","Bullers_Rd-CM0231-23G/1314-23-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1314","Bullers_Rd-CM0231-23G/1314"," 23,114.00 "," 21,882.00 ",23,6.903611,79.8575,6.902222,79.868333,"Colombo","Colombo",1108,2333
"CM0174","CM0231","Thursten-CM0174-23G/1314-24-ODU-1(RTNRF-1)","Bullers_Rd-CM0231-23G/1314-24-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1314","Bullers_Rd-CM0231-23G/1314"," 23,114.00 "," 21,882.00 ",23,6.903611,79.8575,6.902222,79.868333,"Colombo","Colombo",1109,2334
