cell_tower_id1,cell_tower_id2,source1_name,source2_name,district1,district2,latitude1,latitude2,longitude1,longitude2,nearest_precip_station,distance,nearest_precip_lat,nearest_precip_long,id_1,id_2,PathLength,frequency1,frequency2,frequency_band
CM0424,CM0879,Pothuarawa-CM0424-23G/655-23-ODU-1(RTNRF-1),Kalalgoda_East-CM0879-23G/655-23-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.87036,79.96,79.955,curw_kottawa_dharmapala_north,1.8470079171082463,6.865576,79.958181,1158,2383,2.690191461468546," 23,058.00 "," 21,826.00 ",23
CM0345,CM0994,Korathota-CM0345-23G/830-23-ODU-1(RTNRF-1),Pittugala-CM0994-23G/830-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90931,6.91053,79.9973,79.9847,curw_kottawa_dharmapala_north,6.099667968944178,6.865576,79.958181,159,1384,1.3990260277713504," 23,114.00 "," 21,882.00 ",23
CM0056,CM0409,Maharagama-CM0056-18G/970-23-ODU-1(RTNRF-1),Pelanwatta-CM0409-18G/970-23-ODU-1(RTNRF-1),Colombo,Colombo,6.83946,6.826944,79.9271,79.953056,curw_kottawa_dharmapala_north,4.101445887061649,6.865576,79.958181,459,1684,3.1854565867449054," 17,782.50 "," 18,792.50 ",18
CM0007,CM0571,Boralesgamuwa-CM0007-23G/759-24-ODU-1(RTNRF-1),Nawinna_South-CM0571-23G/759-24-ODU-1(RTNRF-1),Colombo,Colombo,6.84164,6.85278,79.9095,79.9106,curw_kottawa_dharmapala_north,5.694402082288355,6.865576,79.958181,275,1500,1.237958305153197," 21,938.00 "," 23,170.00 ",23
CM0284,CM1053,Bodhiraja_Mawatha-CM0284-26G/779-23-ODU-1(RTNRF-1),New_Kettaram_Rd_East-CM1053-26G/779-23-ODU-1(RTNRF-1),Colombo,Colombo,6.88078,6.94286,79.9181,79.8743,curw_kottawa_dharmapala_north,8.548673476599653,6.865576,79.958181,475,1700,8.400341699783542," 25,014.00 "," 26,022.00 ",26
CM0424,CM0184,Malabe_South-CM0424-18G/1236-24-ODU-1(RTNRF-1),Athurugiriya_Town-CM0184-18G/1236-24-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.877778,79.96,79.989722,curw_kottawa_dharmapala_north,2.9131807709322564,6.865576,79.958181,229,1454,3.751771267200962," 17,850.00 "," 18,860.00 ",18
GM0118,CM0424,Malwana-GM0118-13G/623-23-ODU-1(RTNRF-1),Malabe_S-CM0424-13G/623-23-ODU-1(RTNRF-1),Gampaha,Colombo,6.95196,6.894167,80.0225,79.96,curw_kottawa_dharmapala_north,7.333211069700724,6.865576,79.958181,54,1279,9.410476948856864," 12,765.00 "," 13,031.00 ",13
CM0149,CM1111,Kottawa_Town-CM0149-23G/1491-24-ODU-1(RTNRF-1),Malapalla-CM1111-23G/1491-24-ODU-1(RTNRF-1),Colombo,Colombo,6.843056,6.84148,79.964722,79.9777,curw_kottawa_dharmapala_north,2.9526869387127537,6.865576,79.958181,456,1681,1.4450324401607322," 23,058.00 "," 21,826.00 ",23
CM0565,CM0608,Poorwarama-CM0565-26G/1161-24-ODU-1(RTNRF-1),Balapokuna_East-CM0608-26G/1161-24-ODU-1(RTNRF-1),Colombo,Colombo,6.877778,6.874722,79.882222,79.887222,curw_kottawa_dharmapala_north,8.204442618382231,6.865576,79.958181,1089,2314,0.6477721003285062," 26,106.50 "," 25,098.50 ",26
CM0573,CM0157,Pepiliyana_Town-CM0573-23G/1384-24-ODU-1(RTNRF-1),Nedimala_Suntel-CM0157-23G/1384-24-ODU-1(RTNRF-1),Colombo,Colombo,6.852778,6.85,79.894444,79.878333,curw_kottawa_dharmapala_north,8.088714369508144,6.865576,79.958181,1156,2381,1.8070526720083164," 21,826.00 "," 23,058.00 ",23
CM0115,CM0034,Udahamulla-CM0115-23G/722-23-ODU-1(RTNRF-1),Jubilee_Post-CM0034-23G/722-23-ODU-1(RTNRF-1),Colombo,Colombo,6.86741,6.87621,79.9103,79.9001,curw_kottawa_dharmapala_north,5.89621281213167,6.865576,79.958181,934,2159,1.4893076372840228," 23,198.00 "," 21,966.00 ",23
GM0118,CM0424,Malwana-GM0118-13G/623-25-ODU-1(RTNRF-1),Malabe_S-CM0424-13G/623-25-ODU-1(RTNRF-1),Gampaha,Colombo,6.95196,6.894167,80.0225,79.96,curw_kottawa_dharmapala_north,7.333211069700724,6.865576,79.958181,55,1280,9.410476948856864," 12,765.00 "," 13,031.00 ",13
CM0053,CM0808,Kotikawatta-CM0053-18G/1628-24-ODU-1(RTNRF-1),Obesekarapura_N-CM0808-18G/1628-24-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.92158,79.914167,79.8928,curw_kottawa_dharmapala_north,9.223499554199348,6.865576,79.958181,108,1333,2.8221791043983204," 18,902.00 "," 17,892.00 ",18
CM0072,CM0484,Nawala-CM0072-26G/669-24-ODU-1(RTNRF-1),Kirimandala_Mw_East-CM0484-26G/669-24-ODU-1(RTNRF-1),Colombo,Colombo,6.889722,6.893889,79.888889,79.883889,curw_kottawa_dharmapala_north,8.448297992239123,6.865576,79.958181,1183,2408,0.7195368951360519," 26,106.50 "," 25,098.50 ",26
CM0162,CM1098,Rajagiriya-CM0162-23G/1584-23-ODU-1(RTNRF-1),Iconic_Residancies_IBS_Etisalat-CM1098-23G/1584-23-ODU-1(RTNRF-1),Colombo,Colombo,6.91103,6.907222,79.8902,79.890556,curw_kottawa_dharmapala_north,8.907930154287643,6.865576,79.958181,1190,2415,0.42296189099405257," 23,044.00 "," 21,812.00 ",23
CM0053,CM0193,Kotikawatta-CM0053-23G/1328-23-ODU-1(RTNRF-1),Gothatuwa-CM0193-23G/1328-23-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.922778,79.914167,79.913889,curw_kottawa_dharmapala_north,8.559714647950333,6.865576,79.958181,661,1886,1.4134585423038353," 23,114.00 "," 21,882.00 ",23
CM0424,CM0436,Malabe_South-CM0424-23G/699-23-ODU-1(RTNRF-1),Udumulla_RT-CM0436-23G/699-23-ODU-1(RTNRF-1),Colombo,Colombo,6.894167,6.9274,79.96,79.9407,curw_kottawa_dharmapala_north,5.073870707885116,6.865576,79.958181,220,1445,4.249350100961763," 23,058.00 "," 21,826.00 ",23
CM0162,CM1132,Rajagiriya-CM0162-26G/1258-23-ODU-1(RTNRF-1),Rajagiriya_East-CM1132-26G/1258-23-ODU-1(RTNRF-1),Colombo,Colombo,6.91103,6.909722,79.8902,79.896111,curw_kottawa_dharmapala_north,8.728989803562511,6.865576,79.958181,1025,2250,0.6690846631998345," 25,994.50 "," 24,986.50 ",26
CM0127,CM0801,Battaramulla-CM0127-26G/561-24-ODU-1(RTNRF-1),Gothatuwa_South-CM0801-26G/561-24-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.9172,79.9149,79.9133,curw_kottawa_dharmapala_north,7.048461539045453,6.865576,79.958181,513,1738,1.2435070715197913," 26,134.50 "," 25,126.50 ",26
CM0053,CM0193,Kotikawatta-CM0053-23G/1328-24-ODU-1(RTNRF-1),Gothatuwa-CM0193-23G/1328-24-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.922778,79.914167,79.913889,curw_kottawa_dharmapala_north,8.559714647950333,6.865576,79.958181,662,1887,1.4134585423038353," 23,114.00 "," 21,882.00 ",23
CM0260,CM0758,Kala_Traders-CM0260-18G/1610-23-ODU-1(RTNRF-1),Fairway_Condominium_IBS-CM0758-18G/1610-23-ODU-1(RTNRF-1),Colombo,Colombo,6.928056,6.91012,79.876111,79.906,curw_kottawa_dharmapala_north,9.489954194084092,6.865576,79.958181,508,1733,3.8529620199243486," 18,765.00 "," 17,755.00 ",18
CM0158,CM0524,Narahenpita-CM0158-23G/1560-23-ODU-1(RTNRF-1),Thimbirigasyaya_Place-CM0524-23G/1560-23-ODU-1(RTNRF-1),Colombo,Colombo,6.89684,6.898333,79.8767,79.875278,curw_kottawa_dharmapala_north,9.74949735006479,6.865576,79.958181,1010,2235,0.2279483428444849," 23,044.00 "," 21,812.00 ",23
CM0127,CM0802,Battaramulla-CM0127-26G/1210-23-ODU-1(RTNRF-1),Madinnagoda_South-CM0802-26G/1210-23-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.9101,79.9149,79.907,curw_kottawa_dharmapala_north,7.024887922805763,6.865576,79.958181,510,1735,0.9802560418317469," 25,867.00 "," 24,859.00 ",26
CM0149,CM1111,Kottawa_Town-CM0149-23G/1491-23-ODU-1(RTNRF-1),Malapalla-CM1111-23G/1491-23-ODU-1(RTNRF-1),Colombo,Colombo,6.843056,6.84148,79.964722,79.9777,curw_kottawa_dharmapala_north,2.9526869387127537,6.865576,79.958181,455,1680,1.4450324401607322," 23,058.00 "," 21,826.00 ",23
CM0127,CM1131,Battaramulla-CM0127-23G/828-24-ODU-1(RTNRF-1),Buthgamuwa_Rd_Reloc-CM1131-23G/828-24-ODU-1(RTNRF-1),Colombo,Colombo,6.90607,6.913889,79.9149,79.91,curw_kottawa_dharmapala_north,7.046944236818378,6.865576,79.958181,37,1262,1.0202797454045018," 23,114.00 "," 21,882.00 ",23
CM0026,CM0098,Godagama-CM0026-15G/709-24-ODU-1(RTNRF-1),Ranala-CM0098-15G/709-24-ODU-1(RTNRF-1),Colombo,Colombo,6.85253,6.91562,80.0311,80.0239,curw_kottawa_dharmapala_north,7.9298810880907755,6.865576,79.958181,907,2132,7.022370210439254," 14,613.00 "," 15,103.00 ",15
CM0053,CM0806,Kotikawatta-CM0053-26G/629-24-ODU-1(RTNRF-1),Mahabuthgamuwa-CM0806-26G/629-24-ODU-1(RTNRF-1),Colombo,Colombo,6.935556,6.94004,79.914167,79.9081,curw_kottawa_dharmapala_north,9.530420049309287,6.865576,79.958181,755,1980,0.8339215175113299," 25,067.00 "," 26,075.00 ",26
CM0344,CM0125,Nedimala_South-CM0344-23G/716-23-ODU-1(RTNRF-1),Attidiya-CM0125-23G/716-23-ODU-1(RTNRF-1),Colombo,Colombo,6.84441,6.838611,79.8761,79.883889,curw_kottawa_dharmapala_north,9.042429064155623,6.865576,79.958181,1225,2450,1.0735402187675525," 21,826.00 "," 23,058.00 ",23
GM0042,GM0289,Ragama-GM0042-23G/1504-23-ODU-1(RTNRF-1),Elapitiwala_Airtel-GM0289-23G/1504-23-ODU-1(RTNRF-1),Gampaha,Gampaha,7.03004,7.02464,79.9243,79.9088,curw_mutwal,9.768201103264598,6.95871,79.8609,921,2146,1.8137126691544778," 23,058.00 "," 21,826.00 ",23
GM0020,GM0513,Kandana-GM0020-18G/1551-23-ODU-1(RTNRF-1),Nugape_West-GM0513-18G/1551-23-ODU-1(RTNRF-1),Gampaha,Gampaha,7.03152,7.045556,79.9043,79.857778,curw_mutwal,9.104374543919375,6.95871,79.8609,226,1451,5.369307593021161," 18,875.00 "," 17,865.00 ",18
GM0042,GM0289,Ragama-GM0042-23G/1504-24-ODU-1(RTNRF-1),Elapitiwala_Airtel-GM0289-23G/1504-24-ODU-1(RTNRF-1),Gampaha,Gampaha,7.03004,7.02464,79.9243,79.9088,curw_mutwal,9.768201103264598,6.95871,79.8609,922,2147,1.8137126691544778," 23,058.00 "," 21,826.00 ",23
GM0042,GM0252,Ragama-GM0042-23G/801-24-ODU-1(RTNRF-1),Horape-GM0252-23G/801-24-ODU-1(RTNRF-1),Gampaha,Gampaha,7.03004,7.01806,79.9243,79.9193,curw_mutwal,9.87412221881003,6.95871,79.8609,413,1638,1.4354449755206649," 23,156.00 "," 21,924.00 ",23
GM0042,GM0252,Ragama-GM0042-23G/801-23-ODU-1(RTNRF-1),Horape-GM0252-23G/801-23-ODU-1(RTNRF-1),Gampaha,Gampaha,7.03004,7.01806,79.9243,79.9193,curw_mutwal,9.87412221881003,6.95871,79.8609,412,1637,1.4354449755206649," 23,156.00 "," 21,924.00 ",23
CM0050,CM0793,Kolonnawa-CM0050-26G/597-23-ODU-1(RTNRF-1),Kolonnawa_North-CM0793-26G/597-23-ODU-1(RTNRF-1),Colombo,Colombo,6.93378,6.9383,79.8875,79.8857,curw_orugodawatta,1.2062507645797977,6.943741,79.87887,560,1785,0.5379939173386942," 25,994.50 "," 24,986.50 ",26
CM0161,CM0163,Pettah-CM0161-23G/1320-23-ODU-1(RTNRF-1),Rangala_SLN-CM0163-23G/1320-23-ODU-1(RTNRF-1),Colombo,Colombo,6.94135,6.938611,79.8591,79.848611,curw_orugodawatta,2.795431432102369,6.943741,79.87887,301,1526,1.1980565369087484," 22,778.00 "," 21,546.00 ",23
GM0535,GM0027,Sinharamulla-GM0535-23G/818-24-ODU-1(RTNRF-1),Kelaniya-GM0027-23G/818-24-ODU-1(RTNRF-1),Gampaha,Gampaha,6.951111,6.95735,79.903889,79.9163,curw_orugodawatta,3.64031027935531,6.943741,79.87887,339,1564,1.5352680171938373," 21,854.00 "," 23,086.00 ",23
CM0426,CM0771,DBN_Office_Ind-CM0426-26G/807-23-ODU-1(RTNRF-1),Chamber_of_Comm_Ind-CM0771-26G/807-23-ODU-1(RTNRF-1),Colombo,Colombo,6.912778,6.918611,79.853611,79.85,curw_orugodawatta,4.3088429759380595,6.943741,79.87887,965,2190,0.7585357178834294," 26,078.50 "," 25,070.50 ",26
GM0045,GM0123,Thorana_Jn-GM0045-23G/1343-23-ODU-1(RTNRF-1),Iriyawetiya-GM0123-23G/1343-23-ODU-1(RTNRF-1),Gampaha,Gampaha,6.968,6.98066,79.9058,79.9158,curw_orugodawatta,4.888092851933888,6.943741,79.87887,817,2042,1.783611479414513," 23,058.00 "," 21,826.00 ",23
CM0027,CM0302,Grandpass-CM0027-26G/838-23-ODU-1(RTNRF-1),Cyril_C_Perera_Mw-CM0302-26G/838-23-ODU-1(RTNRF-1),Colombo,Colombo,6.94608,6.94584,79.8699,79.8651,curw_orugodawatta,1.2802176613204241,6.943741,79.87887,13,1238,0.5311014688298169," 26,064.50 "," 25,056.50 ",26
CM0173,CM0523,Thummulla-CM0173-26G/915-24-ODU-1(RTNRF-1),Kassapa_Road-CM0523-26G/915-24-ODU-1(RTNRF-1),Colombo,Colombo,6.894722,6.893889,79.861111,79.864444,curw_orugodawatta,5.749084138483172,6.943741,79.87887,1150,2375,0.3797072191949651," 25,865.00 "," 24,857.00 ",26
CM0260,CM1094,Kala traders-CM0260-23G/1599-24-ODU-1(RTNRF-1),CPC_HO_IBS-CM1094-23G/1599-24-ODU-1(RTNRF-1),Colombo,Colombo,6.928056,6.938333,79.876111,79.877778,curw_orugodawatta,1.1855938872437486,6.943741,79.87887,587,1812,1.1513715788363725," 23,198.00 "," 21,966.00 ",23
CM0378,CM0707,Jaya_Rd-CM0378-26G/832-24-ODU-1(RTNRF-1),Majestic_Ind-CM0707-26G/832-24-ODU-1(RTNRF-1),Colombo,Colombo,6.88709,6.894167,79.8562,79.855,curw_orugodawatta,6.412038175663912,6.943741,79.87887,300,1525,0.7938048318166254," 26,022.50 "," 25,014.50 ",26
CM0118,CM0282,Ward_Place-CM0118-26G/684-24-ODU-1(RTNRF-1),Barnes_Place-CM0282-26G/684-24-ODU-1(RTNRF-1),Colombo,Colombo,6.915833,6.913333,79.8725,79.873056,curw_orugodawatta,3.2941263791962494,6.943741,79.87887,1177,2402,0.2832218278685498," 25,098.50 "," 26,106.50 ",26
CM0150,CM0522,Landmark-CM0150-26G/1301-23-ODU-1(RTNRF-1),Albert_Crecent-CM0522-26G/1301-23-ODU-1(RTNRF-1),Colombo,Colombo,6.903611,6.908611,79.8525,79.863333,curw_orugodawatta,4.7623910476259095,6.943741,79.87887,400,1625,1.3187573405325754," 26,071.00 "," 25,063.00 ",26
CM0764,CM0260,Hedges_Court_Ind-CM0764-23G/866-23-ODU-1(RTNRF-1),Kala_Traders-CM0260-23G/866-23-ODU-1(RTNRF-1),Colombo,Colombo,6.92161,6.928056,79.8649,79.876111,curw_orugodawatta,2.28624569069418,6.943741,79.87887,971,2196,1.4294045385532494," 21,854.00 "," 23,086.00 ",23
GM0698,GM0009,Enderamulla_East-GM0698-26G/1453-23-ODU-1(RTNRF-1),Enderamulla-GM0009-26G/1453-23-ODU-1(RTNRF-1),Gampaha,Gampaha,6.995778,6.99205,79.917019,79.9128,curw_orugodawatta,6.82990646155112,6.943741,79.87887,617,1842,0.6223387206000859," 25,126.50 "," 26,134.50 ",26
GM0091,GM0027,Pethiyagoda-GM0091-23G/1461-24-ODU-1(RTNRF-1),Kelaniya-GM0027-23G/1461-24-ODU-1(RTNRF-1),Gampaha,Gampaha,6.95798,6.95735,79.8963,79.9163,curw_orugodawatta,3.39990535709864,6.943741,79.87887,841,2066,2.211200986185806," 21,854.00 "," 23,086.00 ",23
GM0015,GM0584,Handala-GM0015-26G/1336-24-ODU-1(RTNRF-1),ALWIS_TOWN-GM0584-26G/1336-24-ODU-1(RTNRF-1),Gampaha,Gampaha,6.9977,6.991528,79.886,79.886,curw_orugodawatta,5.680976983896101,6.943741,79.87887,1192,2417,0.6825660691036747," 26,022.50 "," 25,014.50 ",26
CM0169,CM1327,Seylan_Tower-CM0169-18G/1913-23-ODU-1(RTNRF-1),CICT_Yard-CM1327-18G/1913-23-ODU-1(RTNRF-1),Colombo,Colombo,6.91748,6.943333,79.847,79.825833,curw_orugodawatta,4.917839452816062,6.943741,79.87887,1047,2272,3.694085324571552," 18,737.50 "," 17,727.50 ",18
GM0016,CM0463,Hekiththa-GM0016-26G/720-24-ODU-1(RTNRF-1),Farm_Rd-CM0463-26G/720-24-ODU-1(RTNRF-1),Gampaha,Colombo,6.986944,6.9741,79.88,79.8785,curw_orugodawatta,4.067849294522861,6.943741,79.87887,127,1352,1.4300646368418295," 26,078.50 "," 25,070.50 ",26
CM0148,CM0491,Kotahena-CM0148-26G/774-24-ODU-1(RTNRF-1),Sugathadasa_North-CM0491-26G/774-24-ODU-1(RTNRF-1),Colombo,Colombo,6.95016,6.95158,79.8641,79.8722,curw_orugodawatta,1.4230070131195245,6.943741,79.87887,135,1360,0.9087757223216222," 26,106.50 "," 25,098.50 ",26
CM0148,CM0276,Kotahena-CM0148-26G/831-24-ODU-1(RTNRF-1),Gunananda_Mw-CM0276-26G/831-24-ODU-1(RTNRF-1),Colombo,Colombo,6.95016,6.953333,79.8641,79.861389,curw_orugodawatta,1.989797882005971,6.943741,79.87887,735,1960,0.46139307846823074," 25,865.00 "," 24,857.00 ",26
CM0200,CM0233,Rotunda_Gardens-CM0200-26G/1215-23-ODU-1(RTNRF-1),Tourist_Board-CM0233-26G/1215-23-ODU-1(RTNRF-1),Colombo,Colombo,6.91656,6.91872,79.8482,79.8471,curw_orugodawatta,4.498406358701863,6.943741,79.87887,1106,2331,0.268029198555193," 24,986.50 "," 25,994.50 ",26
CM0173,CM1032,Thummulla-CM0173-26G/1228-24-ODU-1(RTNRF-1),Devos_Lane-CM1032-26G/1228-24-ODU-1(RTNRF-1),Colombo,Colombo,6.894722,6.892222,79.861111,79.858333,curw_orugodawatta,5.948399556022124,6.943741,79.87887,1148,2373,0.41316224052299144," 26,022.50 "," 25,014.50 ",26
GM0016,CM0463,Hekiththa-GM0016-26G/720-23-ODU-1(RTNRF-1),Farm_Rd-CM0463-26G/720-23-ODU-1(RTNRF-1),Gampaha,Colombo,6.986944,6.9741,79.88,79.8785,curw_orugodawatta,4.067849294522861,6.943741,79.87887,126,1351,1.4300646368418295," 26,078.50 "," 25,070.50 ",26
GM0045,GM0250,Thorana_Jn-GM0045-23G/701-23-ODU-1(RTNRF-1),Hunupitiya_South-GM0250-23G/701-23-ODU-1(RTNRF-1),Gampaha,Gampaha,6.968,6.97806,79.9058,79.9042,curw_orugodawatta,4.339275912606597,6.943741,79.87887,768,1993,1.1265027820822733," 21,854.00 "," 23,086.00 ",23
CM0682,CM0959,Passport_Office_Ind-CM0682-26G/648-24-ODU-1(RTNRF-1),Noris_Canal_Rd_Reloc-CM0959-26G/648-24-ODU-1(RTNRF-1),Colombo,Colombo,6.921667,6.918056,79.871667,79.870278,curw_orugodawatta,2.7813259769586067,6.943741,79.87887,1023,2248,0.4278287190711478," 25,042.50 "," 26,050.50 ",26
CM0591,CM0013,Pettah_South-CM0591-26G/795-23-ODU-1(RTNRF-1),Dam_St_North-CM0013-26G/795-23-ODU-1(RTNRF-1),Colombo,Colombo,6.93928,6.93833,79.8606,79.8577,curw_orugodawatta,2.2465648460586114,6.943741,79.87887,1216,2441,0.3372591951854646," 24,986.50 "," 25,994.50 ",26
CM0154,CM0232,Meewella-CM0154-26G/1283-23-ODU-1(RTNRF-1),Dhammarama_Rd-CM0232-26G/1283-23-ODU-1(RTNRF-1),Colombo,Colombo,6.884444,6.880833,79.858611,79.863056,curw_orugodawatta,7.045214360416792,6.943741,79.87887,773,1998,0.6331055036084804," 25,070.50 "," 26,078.50 ",26
CM0174,CM0940,Thursten_Road_Dialog(Janatha Court BSC)-CM0174-23G/1506-24-ODU-1(RTNRF-1),Independence_Avenue_Suntel-CM0940-23G/1506-24-ODU-1(RTNRF-1),Colombo,Colombo,6.903611,6.908611,79.8575,79.865,curw_orugodawatta,4.594556883945399,6.943741,79.87887,1053,2278,0.9963912011966275," 23,030.00 "," 21,798.00 ",23
CM0260,CM0740,Kala_Traders-CM0260-23G/867-23-ODU-1(RTNRF-1),Unilever_Ind-CM0740-23G/867-23-ODU-1(RTNRF-1),Colombo,Colombo,6.928056,6.94161,79.876111,79.8689,curw_orugodawatta,1.2104479810471638,6.943741,79.87887,835,2060,1.6976059492452735," 23,030.00 "," 21,798.00 ",23
GM0015,CM0019,Handala-GM0015-18G/1625-24-ODU-1(RTNRF-1),Ellie_House-CM0019-18G/1625-24-ODU-1(RTNRF-1),Gampaha,Colombo,6.9977,6.96351,79.886,79.8636,curw_orugodawatta,4.101544735158785,6.943741,79.87887,332,1557,4.519211449017519," 17,727.50 "," 18,737.50 ",18
CM0174,CM0940,Thursten_Road_Dialog(Janatha Court BSC)-CM0174-23G/1506-23-ODU-1(RTNRF-1),Independence_Avenue_Suntel-CM0940-23G/1506-23-ODU-1(RTNRF-1),Colombo,Colombo,6.903611,6.908611,79.8575,79.865,curw_orugodawatta,4.594556883945399,6.943741,79.87887,1052,2277,0.9963912011966275," 23,030.00 "," 21,798.00 ",23
CM0059,CM1360/P,Maligakanda-CM0059-26G/1405-23-ODU-1(RTNRF-1),Maradana_Station-CM1360/P-26G/1405-23-ODU-1(RTNRF-1),Colombo,Colombo,6.925,6.928611,79.8672,79.865556,curw_orugodawatta,2.3267016857177483,6.943741,79.87887,777,2002,0.4387282965856229," 25,994.50 "," 24,986.50 ",26
CM0389,CM0651,Hemson_Ind-CM0389-26G/1285-23-ODU-1(RTNRF-1),Chatham_St-CM0651-26G/1285-23-ODU-1(RTNRF-1),Colombo,Colombo,6.93523,6.9348,79.8454,79.8434,curw_orugodawatta,3.9295941003754193,6.943741,79.87887,827,2052,0.22607874790305585," 26,078.50 "," 25,070.50 ",26
CM0059,CM0829,Maligakanda-CM0059-26G/1404-24-ODU-1(RTNRF-1),Symonds_Road_Lanka_Bell-CM0829-26G/1404-24-ODU-1(RTNRF-1),Colombo,Colombo,6.925,6.925278,79.8672,79.865,curw_orugodawatta,2.494720280394628,6.943741,79.87887,1075,2300,0.2450641484646414," 26,071.50 "," 25,063.50 ",26
CM0120,CM1077,Wellawatta_North_Dialog-CM0120-23G/1555-24-ODU-1(RTNRF-1),Omega_Hotel_Suntel(Wellawatta Temp)(COL/031)-CM1077-23G/1555-24-ODU-1(RTNRF-1),Colombo,Colombo,6.878333,6.869167,79.862222,79.862222,curw_orugodawatta,7.955994309782834,6.943741,79.87887,1031,2256,1.013669608084628," 23,100.00 "," 21,868.00 ",23
CM0200,CM0233,Rotunda_Gardens-CM0200-26G/1215-24-ODU-1(RTNRF-1),Tourist_Board-CM0233-26G/1215-24-ODU-1(RTNRF-1),Colombo,Colombo,6.91656,6.91872,79.8482,79.8471,curw_orugodawatta,4.498406358701863,6.943741,79.87887,1107,2332,0.268029198555193," 24,986.50 "," 25,994.50 ",26
CM0460,CM0726,Joseph_Lane-CM0460-26G/674-24-ODU-1(RTNRF-1),Premier_Pacific_Ind-CM0726-26G/674-24-ODU-1(RTNRF-1),Colombo,Colombo,6.893611,6.893889,79.856111,79.857222,curw_orugodawatta,6.0486136274023785,6.943741,79.87887,928,2153,0.1265781601740849," 26,148.50 "," 25,140.50 ",26
GM0009,GM0191,Enderamulla-GM0009-23G/899-24-ODU-1(RTNRF-1),Kurunduwatta-GM0191-23G/899-24-ODU-1(RTNRF-1),Gampaha,Gampaha,6.99205,6.98296,79.9128,79.8956,curw_orugodawatta,5.5909910772536655,6.943741,79.87887,224,1449,2.1500528037201647," 23,170.00 "," 21,938.00 ",23
CM0262,CM0081,Dharmapala_Mw-CM0262-26G/810-24-ODU-1(RTNRF-1),Odel-CM0081-26G/810-24-ODU-1(RTNRF-1),Colombo,Colombo,6.916944,6.91707,79.863333,79.8655,curw_orugodawatta,3.3604073177666116,6.943741,79.87887,875,2100,0.2398902420098039," 26,078.50 "," 25,070.50 ",26
CM0131,CM0653,Colombo_7_NCC_Suntel-CM0131-26G/1246-23-ODU-1(RTNRF-1),Horton_Place-CM0653-26G/1246-23-ODU-1(RTNRF-1),Colombo,Colombo,6.907222,6.911667,79.8675,79.875556,curw_orugodawatta,3.878680488392721,6.943741,79.87887,677,1902,1.0170126805766142," 25,994.50 "," 24,986.50 ",26
CM0148,CM0276,Kotahena-CM0148-26G/831-23-ODU-1(RTNRF-1),Gunananda_Mw-CM0276-26G/831-23-ODU-1(RTNRF-1),Colombo,Colombo,6.95016,6.953333,79.8641,79.861389,curw_orugodawatta,1.989797882005971,6.943741,79.87887,734,1959,0.46139307846823074," 25,865.00 "," 24,857.00 ",26
CM0120,CM1077,Wellawatta_North_Dialog-CM0120-23G/1555-23-ODU-1(RTNRF-1),Omega_Hotel_Suntel(Wellawatta Temp)(COL/031)-CM1077-23G/1555-23-ODU-1(RTNRF-1),Colombo,Colombo,6.878333,6.869167,79.862222,79.862222,curw_orugodawatta,7.955994309782834,6.943741,79.87887,1030,2255,1.013669608084628," 23,100.00 "," 21,868.00 ",23
CM0378,CM0707,Jaya_Rd-CM0378-26G/832-23-ODU-1(RTNRF-1),Majestic_Ind-CM0707-26G/832-23-ODU-1(RTNRF-1),Colombo,Colombo,6.88709,6.894167,79.8562,79.855,curw_orugodawatta,6.412038175663912,6.943741,79.87887,299,1524,0.7938048318166254," 26,022.50 "," 25,014.50 ",26
CM0589,CM0062,Crow_Island-CM0589-26G/678-23-ODU-1(RTNRF-1),Mattakkuliya_North-CM0062-26G/678-23-ODU-1(RTNRF-1),Colombo,Colombo,6.97356,6.97301,79.8723,79.8757,curw_orugodawatta,3.311311783110844,6.943741,79.87887,380,1605,0.38059685843696006," 26,106.50 "," 25,098.50 ",26
GM0091,GM0027,Pethiyagoda-GM0091-23G/1461-23-ODU-1(RTNRF-1),Kelaniya-GM0027-23G/1461-23-ODU-1(RTNRF-1),Gampaha,Gampaha,6.95798,6.95735,79.8963,79.9163,curw_orugodawatta,3.39990535709864,6.943741,79.87887,840,2065,2.211200986185806," 21,854.00 "," 23,086.00 ",23
CM0150,CM0964,Landmark-CM0150-26G/869-24-ODU-1(RTNRF-1),Kollupitiya_South-CM0964-26G/869-24-ODU-1(RTNRF-1),Colombo,Colombo,6.903611,6.898333,79.8525,79.853333,curw_orugodawatta,5.531547763428213,6.943741,79.87887,129,1354,0.5909111413775621," 25,994.50 "," 24,986.50 ",26
CM0050,CM0348,Kolonnawa-CM0050-26G/1177-23-ODU-1(RTNRF-1),Salamulla-CM0348-26G/1177-23-ODU-1(RTNRF-1),Colombo,Colombo,6.93378,6.929167,79.8875,79.894444,curw_orugodawatta,1.9050359344429535,6.943741,79.87887,814,2039,0.9214904048230863," 26,078.50 "," 25,070.50 ",26
